Date Time,output,DNI,DHI,GHI,Temperature,Wind Speed
20.11.2010 09:00:00,53.86,877.00,52.00,368.00,5.60,2.50
20.11.2010 10:00:00,70.08,949.00,60.00,522.00,8.10,3.10
20.11.2010 11:00:00,79.45,985.00,64.00,623.00,9.70,3.10
20.11.2010 12:00:00,82.40,998.00,63.00,659.00,10.90,3.10
20.11.2010 13:00:00,79.46,990.00,62.00,629.00,11.70,3.10
20.11.2010 14:00:00,67.38,869.00,82.00,514.00,12.00,2.90
20.11.2010 15:00:00,55.04,891.00,55.00,389.00,11.60,2.70
20.11.2010 16:00:00,32.44,739.00,42.00,201.00,9.30,1.90
20.11.2010 17:00:00,2.58,222.00,16.00,23.00,7.30,1.20
20.11.2010 18:00:00,0.00,0.00,0.00,0.00,3.90,1.50
20.11.2010 19:00:00,0.00,0.00,0.00,0.00,3.10,1.70
20.11.2010 20:00:00,0.00,0.00,0.00,0.00,2.40,1.70
20.11.2010 21:00:00,0.00,0.00,0.00,0.00,1.90,1.80
20.11.2010 22:00:00,0.00,0.00,0.00,0.00,1.80,1.80
20.11.2010 23:00:00,0.00,0.00,0.00,0.00,2.20,1.80
21.11.2010 00:00:00,0.00,0.00,0.00,0.00,2.40,1.70
21.11.2010 01:00:00,0.00,0.00,0.00,0.00,2.40,1.50
21.11.2010 02:00:00,0.00,0.00,0.00,0.00,2.20,1.40
21.11.2010 03:00:00,0.00,0.00,0.00,0.00,2.00,1.20
21.11.2010 04:00:00,0.00,0.00,0.00,0.00,1.40,1.10
21.11.2010 05:00:00,0.00,0.00,0.00,0.00,0.60,1.10
21.11.2010 06:00:00,0.00,0.00,0.00,0.00,0.10,1.20
21.11.2010 07:00:00,0.72,97.00,10.00,11.00,1.10,1.40
21.11.2010 08:00:00,24.48,511.00,53.00,152.00,3.90,1.90
21.11.2010 09:00:00,50.75,788.00,66.00,347.00,7.40,3.10
21.11.2010 10:00:00,66.99,871.00,76.00,497.00,10.60,4.00
21.11.2010 11:00:00,73.86,852.00,97.00,578.00,12.60,4.20
21.11.2010 12:00:00,79.27,938.00,76.00,633.00,13.80,4.10
21.11.2010 13:00:00,76.23,927.00,75.00,604.00,14.60,4.10
21.11.2010 14:00:00,77.12,890.00,72.00,512.00,14.70,3.90
21.11.2010 15:00:00,51.94,812.00,63.00,366.00,14.10,3.70
21.11.2010 16:00:00,29.23,642.00,48.00,185.00,11.80,2.60
21.11.2010 17:00:00,51.70,159.00,15.00,20.00,10.10,1.70
21.11.2010 18:00:00,0.00,0.00,0.00,0.00,6.80,1.70
21.11.2010 19:00:00,0.00,0.00,0.00,0.00,6.00,1.80
21.11.2010 20:00:00,0.00,0.00,0.00,0.00,5.20,1.80
21.11.2010 21:00:00,0.00,0.00,0.00,0.00,4.50,1.80
21.11.2010 22:00:00,0.00,0.00,0.00,0.00,3.80,1.80
21.11.2010 23:00:00,0.00,0.00,0.00,0.00,3.20,1.80
22.11.2010 00:00:00,0.00,0.00,0.00,0.00,2.60,1.80
22.11.2010 01:00:00,0.00,0.00,0.00,0.00,2.10,1.70
22.11.2010 02:00:00,0.00,0.00,0.00,0.00,2.00,1.70
22.11.2010 03:00:00,0.00,0.00,0.00,0.00,2.20,1.90
22.11.2010 04:00:00,0.00,0.00,0.00,0.00,2.60,2.00
22.11.2010 05:00:00,0.00,0.00,0.00,0.00,3.10,2.20
22.11.2010 06:00:00,0.00,0.00,0.00,0.00,3.10,2.30
22.11.2010 07:00:00,0.00,17.00,6.00,6.00,3.10,2.40
22.11.2010 08:00:00,12.02,142.00,71.00,98.00,3.50,2.50
22.11.2010 09:00:00,27.69,255.00,135.00,225.00,4.90,2.80
22.11.2010 10:00:00,42.32,333.00,197.00,357.00,7.30,3.30
22.11.2010 11:00:00,59.15,520.00,194.00,486.00,10.40,3.60
22.11.2010 12:00:00,46.75,274.00,262.00,424.00,12.90,4.00
22.11.2010 13:00:00,38.27,190.00,260.00,368.00,14.20,4.30
22.11.2010 14:00:00,27.14,122.00,207.00,267.00,14.60,4.40
22.11.2010 15:00:00,7.38,23.00,85.00,94.00,14.00,3.90
22.11.2010 16:00:00,62.01,0.00,40.00,40.00,12.30,3.00
22.11.2010 17:00:00,0.00,0.00,5.00,5.00,11.20,2.50
22.11.2010 18:00:00,0.00,0.00,0.00,0.00,9.70,3.10
22.11.2010 19:00:00,0.00,0.00,0.00,0.00,9.00,3.40
22.11.2010 20:00:00,0.00,0.00,0.00,0.00,8.10,3.60
22.11.2010 21:00:00,0.00,0.00,0.00,0.00,7.70,3.90
22.11.2010 22:00:00,0.00,0.00,0.00,0.00,7.50,4.00
22.11.2010 23:00:00,0.00,0.00,0.00,0.00,7.30,3.80
23.11.2010 00:00:00,0.00,0.00,0.00,0.00,7.10,3.80
23.11.2010 01:00:00,0.00,0.00,0.00,0.00,6.90,3.90
23.11.2010 02:00:00,0.00,0.00,0.00,0.00,6.90,4.20
23.11.2010 03:00:00,0.00,0.00,0.00,0.00,7.30,4.70
23.11.2010 04:00:00,0.00,0.00,0.00,0.00,7.70,5.20
23.11.2010 05:00:00,0.00,0.00,0.00,0.00,7.70,5.80
23.11.2010 06:00:00,0.00,0.00,0.00,0.00,7.20,6.20
23.11.2010 07:00:00,0.00,129.00,9.00,10.00,7.30,6.60
23.11.2010 08:00:00,24.81,535.00,51.00,151.00,9.00,7.20
23.11.2010 09:00:00,54.45,907.00,46.00,364.00,12.00,7.80
23.11.2010 10:00:00,70.89,980.00,52.00,519.00,14.90,7.60
23.11.2010 11:00:00,80.02,1014.00,54.00,620.00,17.10,6.80
23.11.2010 12:00:00,82.80,1027.00,53.00,657.00,18.50,6.10
23.11.2010 13:00:00,79.61,1020.00,51.00,627.00,19.20,5.60
23.11.2010 14:00:00,70.45,990.00,48.00,533.00,19.30,5.40
23.11.2010 15:00:00,53.65,894.00,48.00,378.00,18.30,4.30
23.11.2010 16:00:00,30.06,700.00,38.00,185.00,15.00,2.70
23.11.2010 17:00:00,62.24,209.00,14.00,20.00,12.40,1.90
23.11.2010 18:00:00,0.00,0.00,0.00,0.00,9.40,2.10
23.11.2010 19:00:00,0.00,0.00,0.00,0.00,8.90,2.30
23.11.2010 20:00:00,0.00,0.00,0.00,0.00,8.40,2.60
23.11.2010 21:00:00,0.00,0.00,0.00,0.00,7.90,2.90
23.11.2010 22:00:00,0.00,0.00,0.00,0.00,7.30,3.00
23.11.2010 23:00:00,0.00,0.00,0.00,0.00,6.90,3.30
24.11.2010 00:00:00,0.00,0.00,0.00,0.00,6.60,3.60
24.11.2010 01:00:00,0.00,0.00,0.00,0.00,6.30,3.80
24.11.2010 02:00:00,0.00,0.00,0.00,0.00,6.00,3.70
24.11.2010 03:00:00,0.00,0.00,0.00,0.00,5.60,3.50
24.11.2010 04:00:00,0.00,0.00,0.00,0.00,5.30,3.50
24.11.2010 05:00:00,0.00,0.00,0.00,0.00,5.10,3.70
24.11.2010 06:00:00,0.00,0.00,0.00,0.00,5.10,3.70
24.11.2010 07:00:00,0.00,8.00,4.00,4.00,5.80,4.00
24.11.2010 08:00:00,14.54,233.00,66.00,109.00,7.50,4.30
24.11.2010 09:00:00,27.29,252.00,137.00,225.00,9.90,4.10
24.11.2010 10:00:00,40.44,316.00,198.00,348.00,13.20,4.00
24.11.2010 11:00:00,50.60,388.00,229.00,444.00,16.70,4.70
24.11.2010 12:00:00,63.31,585.00,186.00,528.00,19.20,5.70
24.11.2010 13:00:00,58.26,526.00,192.00,488.00,20.10,6.10
24.11.2010 14:00:00,65.56,878.00,71.00,499.00,20.50,6.20
24.11.2010 15:00:00,39.67,520.00,109.00,300.00,20.00,5.50
24.11.2010 16:00:00,22.58,438.00,60.00,151.00,17.30,4.10
24.11.2010 17:00:00,62.78,96.00,13.00,15.00,15.20,3.30
24.11.2010 18:00:00,0.00,0.00,0.00,0.00,13.10,4.00
24.11.2010 19:00:00,0.00,0.00,0.00,0.00,12.80,4.60
24.11.2010 20:00:00,0.00,0.00,0.00,0.00,12.10,4.60
24.11.2010 21:00:00,0.00,0.00,0.00,0.00,11.00,4.40
24.11.2010 22:00:00,0.00,0.00,0.00,0.00,9.90,4.40
24.11.2010 23:00:00,0.00,0.00,0.00,0.00,9.10,4.60
25.11.2010 00:00:00,0.00,0.00,0.00,0.00,8.90,5.00
25.11.2010 01:00:00,0.00,0.00,0.00,0.00,9.10,5.80
25.11.2010 02:00:00,0.00,0.00,0.00,0.00,8.40,6.30
25.11.2010 03:00:00,0.00,0.00,0.00,0.00,6.90,5.70
25.11.2010 04:00:00,0.00,0.00,0.00,0.00,5.70,5.20
25.11.2010 05:00:00,0.00,0.00,0.00,0.00,5.20,5.80
25.11.2010 06:00:00,0.00,0.00,0.00,0.00,4.70,6.60
25.11.2010 07:00:00,0.00,22.00,4.00,4.00,4.10,7.20
25.11.2010 08:00:00,20.39,401.00,53.00,126.00,4.30,8.30
25.11.2010 09:00:00,54.50,875.00,51.00,352.00,5.30,9.30
25.11.2010 10:00:00,72.89,973.00,54.00,512.00,6.60,9.20
25.11.2010 11:00:00,82.83,1007.00,58.00,614.00,7.90,8.90
25.11.2010 12:00:00,82.83,1018.00,60.00,653.00,9.00,8.50
25.11.2010 13:00:00,82.82,1011.00,58.00,624.00,9.70,8.10
25.11.2010 14:00:00,73.64,980.00,54.00,530.00,9.80,7.70
25.11.2010 15:00:00,57.31,913.00,49.00,382.00,9.40,7.10
25.11.2010 16:00:00,33.39,764.00,37.00,195.00,8.00,5.80
25.11.2010 17:00:00,62.75,235.00,15.00,21.00,7.00,4.80
25.11.2010 18:00:00,0.00,0.00,0.00,0.00,3.60,3.00
25.11.2010 19:00:00,0.00,0.00,0.00,0.00,2.30,2.50
25.11.2010 20:00:00,0.00,0.00,0.00,0.00,1.10,2.00
25.11.2010 21:00:00,0.00,0.00,0.00,0.00,0.20,1.60
25.11.2010 22:00:00,0.00,0.00,0.00,0.00,-0.50,1.40
25.11.2010 23:00:00,0.00,0.00,0.00,0.00,-1.00,1.30
26.11.2010 00:00:00,0.00,0.00,0.00,0.00,-1.50,1.30
26.11.2010 01:00:00,0.00,0.00,0.00,0.00,-1.90,1.30
26.11.2010 02:00:00,0.00,0.00,0.00,0.00,-2.30,1.30
26.11.2010 03:00:00,0.00,0.00,0.00,0.00,-2.40,1.20
26.11.2010 04:00:00,0.00,0.00,0.00,0.00,-2.20,1.20
26.11.2010 05:00:00,0.00,0.00,0.00,0.00,-1.90,1.00
26.11.2010 06:00:00,0.00,0.00,0.00,0.00,-1.50,0.80
26.11.2010 07:00:00,0.00,18.00,4.00,4.00,-0.80,0.80
26.11.2010 08:00:00,18.32,339.00,58.00,118.00,1.30,1.20
26.11.2010 09:00:00,48.21,743.00,71.00,324.00,4.50,1.80
26.11.2010 10:00:00,68.50,944.00,59.00,500.00,7.30,2.30
26.11.2010 11:00:00,78.18,984.00,61.00,601.00,9.20,2.70
26.11.2010 12:00:00,81.55,999.00,60.00,639.00,10.50,2.90
26.11.2010 13:00:00,78.92,991.00,59.00,611.00,11.40,3.10
26.11.2010 14:00:00,70.01,962.00,54.00,519.00,11.70,3.10
26.11.2010 15:00:00,54.43,897.00,46.00,372.00,11.30,2.70
26.11.2010 16:00:00,31.89,745.00,36.00,189.00,8.90,1.80
26.11.2010 17:00:00,62.58,222.00,15.00,20.00,6.90,1.10
26.11.2010 18:00:00,0.00,0.00,0.00,0.00,3.60,1.60
26.11.2010 19:00:00,0.00,0.00,0.00,0.00,2.70,1.80
26.11.2010 20:00:00,0.00,0.00,0.00,0.00,2.00,1.90
26.11.2010 21:00:00,0.00,0.00,0.00,0.00,1.30,2.00
26.11.2010 22:00:00,0.00,0.00,0.00,0.00,0.80,2.20
26.11.2010 23:00:00,0.00,0.00,0.00,0.00,0.40,2.40
27.11.2010 00:00:00,0.00,0.00,0.00,0.00,0.00,2.50
27.11.2010 01:00:00,0.00,0.00,0.00,0.00,-0.30,2.60
27.11.2010 02:00:00,0.00,0.00,0.00,0.00,-0.50,2.70
27.11.2010 03:00:00,0.00,0.00,0.00,0.00,-0.80,2.80
27.11.2010 04:00:00,0.00,0.00,0.00,0.00,-1.10,2.70
27.11.2010 05:00:00,0.00,0.00,0.00,0.00,-1.40,2.60
27.11.2010 06:00:00,0.00,0.00,0.00,0.00,-1.50,2.60
27.11.2010 07:00:00,0.00,71.00,6.00,5.00,-0.50,3.30
27.11.2010 08:00:00,28.84,712.00,33.00,158.00,2.00,3.90
27.11.2010 09:00:00,53.62,902.00,42.00,347.00,5.30,3.60
27.11.2010 10:00:00,69.57,978.00,48.00,502.00,9.50,3.30
27.11.2010 11:00:00,78.78,1012.00,52.00,605.00,13.70,3.90
27.11.2010 12:00:00,81.84,1024.00,53.00,644.00,16.30,4.20
27.11.2010 13:00:00,78.74,1016.00,52.00,616.00,17.40,4.00
27.11.2010 14:00:00,69.78,984.00,51.00,525.00,17.80,3.70
27.11.2010 15:00:00,54.25,914.00,47.00,378.00,16.80,2.70
27.11.2010 16:00:00,32.12,763.00,37.00,193.00,13.10,1.70
27.11.2010 17:00:00,62.64,230.00,15.00,20.00,10.50,1.60
27.11.2010 18:00:00,0.00,0.00,0.00,0.00,7.40,2.10
27.11.2010 19:00:00,0.00,0.00,0.00,0.00,6.80,2.50
27.11.2010 20:00:00,0.00,0.00,0.00,0.00,6.40,2.90
27.11.2010 21:00:00,0.00,0.00,0.00,0.00,5.90,3.30
27.11.2010 22:00:00,0.00,0.00,0.00,0.00,5.30,3.40
27.11.2010 23:00:00,0.00,0.00,0.00,0.00,4.50,3.40
28.11.2010 00:00:00,0.00,0.00,0.00,0.00,3.70,3.40
28.11.2010 01:00:00,0.00,0.00,0.00,0.00,3.10,3.40
28.11.2010 02:00:00,0.00,0.00,0.00,0.00,2.60,3.70
28.11.2010 03:00:00,0.00,0.00,0.00,0.00,2.20,3.90
28.11.2010 04:00:00,0.00,0.00,0.00,0.00,2.20,4.10
28.11.2010 05:00:00,0.00,0.00,0.00,0.00,2.40,4.20
28.11.2010 06:00:00,0.00,0.00,0.00,0.00,3.00,4.20
28.11.2010 07:00:00,0.00,85.00,8.00,6.00,4.20,4.40
28.11.2010 08:00:00,22.34,494.00,45.00,130.00,6.50,4.80
28.11.2010 09:00:00,25.20,224.00,132.00,207.00,9.90,4.60
28.11.2010 10:00:00,66.59,937.00,51.00,484.00,14.20,4.40
28.11.2010 11:00:00,75.61,976.00,54.00,584.00,18.60,4.90
28.11.2010 12:00:00,78.57,991.00,53.00,622.00,21.40,5.30
28.11.2010 13:00:00,75.68,983.00,52.00,595.00,22.70,5.30
28.11.2010 14:00:00,66.81,952.00,48.00,505.00,22.90,5.10
28.11.2010 15:00:00,51.82,885.00,43.00,362.00,21.50,3.80
28.11.2010 16:00:00,29.90,718.00,35.00,181.00,17.60,2.50
28.11.2010 17:00:00,62.40,220.00,14.00,19.00,15.00,2.20
28.11.2010 18:00:00,0.00,0.00,0.00,0.00,12.10,2.50
28.11.2010 19:00:00,0.00,0.00,0.00,0.00,11.40,2.80
28.11.2010 20:00:00,0.00,0.00,0.00,0.00,10.60,3.00
28.11.2010 21:00:00,0.00,0.00,0.00,0.00,9.90,3.20
28.11.2010 22:00:00,0.00,0.00,0.00,0.00,9.20,3.30
28.11.2010 23:00:00,0.00,0.00,0.00,0.00,8.70,3.30
29.11.2010 00:00:00,0.00,0.00,0.00,0.00,8.20,3.20
29.11.2010 01:00:00,0.00,0.00,0.00,0.00,7.70,3.30
29.11.2010 02:00:00,0.00,0.00,0.00,0.00,7.30,3.50
29.11.2010 03:00:00,0.00,0.00,0.00,0.00,6.80,3.80
29.11.2010 04:00:00,0.00,0.00,0.00,0.00,6.30,4.00
29.11.2010 05:00:00,0.00,0.00,0.00,0.00,5.80,4.00
29.11.2010 06:00:00,0.00,0.00,0.00,0.00,5.30,4.10
29.11.2010 07:00:00,0.00,32.00,3.00,2.00,5.80,4.50
29.11.2010 08:00:00,20.71,438.00,51.00,125.00,7.90,4.80
29.11.2010 09:00:00,51.40,882.00,43.00,336.00,11.50,4.40
29.11.2010 10:00:00,67.03,958.00,50.00,489.00,15.80,4.00
29.11.2010 11:00:00,75.79,991.00,53.00,589.00,19.90,4.50
29.11.2010 12:00:00,75.28,913.00,81.00,603.00,22.40,5.00
29.11.2010 13:00:00,72.31,906.00,77.00,576.00,23.20,4.60
29.11.2010 14:00:00,66.17,944.00,54.00,505.00,23.20,3.80
29.11.2010 15:00:00,44.78,679.00,80.00,324.00,21.50,2.20
29.11.2010 16:00:00,23.28,480.00,55.00,152.00,18.90,1.20
29.11.2010 17:00:00,0.89,115.00,11.00,14.00,17.70,1.20
29.11.2010 18:00:00,0.00,0.00,0.00,0.00,17.50,0.50
29.11.2010 19:00:00,0.00,0.00,0.00,0.00,16.00,0.70
29.11.2010 20:00:00,0.00,0.00,0.00,0.00,14.00,1.00
29.11.2010 21:00:00,0.00,0.00,0.00,0.00,12.50,1.20
29.11.2010 22:00:00,0.00,0.00,0.00,0.00,11.50,1.40
29.11.2010 23:00:00,0.00,0.00,0.00,0.00,10.90,1.60
30.11.2010 00:00:00,0.00,0.00,0.00,0.00,10.40,1.70
30.11.2010 01:00:00,0.00,0.00,0.00,0.00,10.00,1.70
30.11.2010 02:00:00,0.00,0.00,0.00,0.00,9.50,1.60
30.11.2010 03:00:00,0.00,0.00,0.00,0.00,8.90,1.40
30.11.2010 04:00:00,0.00,0.00,0.00,0.00,8.30,1.20
30.11.2010 05:00:00,0.00,0.00,0.00,0.00,8.00,1.20
30.11.2010 06:00:00,0.00,0.00,0.00,0.00,7.70,1.20
30.11.2010 07:00:00,0.00,0.00,1.00,1.00,8.00,1.20
30.11.2010 08:00:00,0.36,0.00,17.00,17.00,9.30,1.70
30.11.2010 09:00:00,51.43,0.00,30.00,30.00,10.80,2.30
30.11.2010 10:00:00,41.03,0.00,25.00,25.00,12.20,2.80
30.11.2010 11:00:00,36.33,0.00,56.00,56.00,14.00,3.50
30.11.2010 12:00:00,49.25,362.00,224.00,430.00,17.10,5.50
30.11.2010 13:00:00,77.18,972.00,56.00,589.00,19.70,8.30
30.11.2010 14:00:00,61.02,738.00,101.00,453.00,19.60,9.90
30.11.2010 15:00:00,52.07,838.00,52.00,352.00,18.00,9.70
30.11.2010 16:00:00,31.01,723.00,36.00,182.00,16.00,8.30
30.11.2010 17:00:00,0.00,11.00,8.00,8.00,15.00,7.50
30.11.2010 18:00:00,0.00,0.00,0.00,0.00,8.00,1.30
30.11.2010 19:00:00,0.00,0.00,0.00,0.00,7.00,1.40
30.11.2010 20:00:00,0.00,0.00,0.00,0.00,7.00,1.30
30.11.2010 21:00:00,0.00,0.00,0.00,0.00,6.00,1.30
30.11.2010 22:00:00,0.00,0.00,0.00,0.00,5.00,1.40
30.11.2010 23:00:00,0.00,0.00,0.00,0.00,4.00,1.30
01.12.2010 00:00:00,0.00,0.00,0.00,0.00,4.00,1.20
01.12.2010 01:00:00,0.00,0.00,0.00,0.00,4.00,1.20
01.12.2010 02:00:00,0.00,0.00,0.00,0.00,4.00,1.20
01.12.2010 03:00:00,0.00,0.00,0.00,0.00,4.00,1.30
01.12.2010 04:00:00,0.00,0.00,0.00,0.00,4.00,1.30
01.12.2010 05:00:00,0.00,0.00,0.00,0.00,4.00,1.30
01.12.2010 06:00:00,0.00,0.00,0.00,0.00,3.00,1.40
01.12.2010 07:00:00,0.00,0.00,0.00,0.00,4.00,1.70
01.12.2010 08:00:00,14.23,235.00,59.00,97.00,6.00,2.60
01.12.2010 09:00:00,31.04,346.00,119.00,231.00,10.00,3.50
01.12.2010 10:00:00,44.52,404.00,172.00,355.00,13.00,4.30
01.12.2010 11:00:00,72.33,867.00,86.00,550.00,16.00,5.10
01.12.2010 12:00:00,75.45,878.00,90.00,587.00,18.00,5.10
01.12.2010 13:00:00,72.51,865.00,89.00,561.00,19.00,5.00
01.12.2010 14:00:00,47.98,454.00,174.00,389.00,19.00,4.90
01.12.2010 15:00:00,48.47,752.00,70.00,338.00,19.00,3.90
01.12.2010 16:00:00,27.08,582.00,50.00,166.00,16.00,2.40
01.12.2010 17:00:00,0.00,0.00,0.00,0.00,13.00,1.80
01.12.2010 18:00:00,0.00,0.00,0.00,0.00,12.00,1.90
01.12.2010 19:00:00,0.00,0.00,0.00,0.00,12.00,2.00
01.12.2010 20:00:00,0.00,0.00,0.00,0.00,12.00,2.00
01.12.2010 21:00:00,0.00,0.00,0.00,0.00,12.00,2.10
01.12.2010 22:00:00,0.00,0.00,0.00,0.00,11.00,2.20
01.12.2010 23:00:00,0.00,0.00,0.00,0.00,10.00,2.30
02.12.2010 00:00:00,0.00,0.00,0.00,0.00,9.00,2.40
02.12.2010 01:00:00,0.00,0.00,0.00,0.00,9.00,2.50
02.12.2010 02:00:00,0.00,0.00,0.00,0.00,9.00,2.70
02.12.2010 03:00:00,0.00,0.00,0.00,0.00,8.00,2.90
02.12.2010 04:00:00,0.00,0.00,0.00,0.00,8.00,3.20
02.12.2010 05:00:00,0.00,0.00,0.00,0.00,7.00,3.40
02.12.2010 06:00:00,0.00,0.00,0.00,0.00,7.00,3.50
02.12.2010 07:00:00,0.00,0.00,0.00,0.00,7.00,3.90
02.12.2010 08:00:00,59.70,122.00,60.00,79.00,9.00,4.00
02.12.2010 09:00:00,61.96,183.00,133.00,192.00,11.00,3.70
02.12.2010 10:00:00,38.27,305.00,188.00,325.00,14.00,3.50
02.12.2010 11:00:00,31.35,120.00,248.00,312.00,17.00,3.40
02.12.2010 12:00:00,27.09,71.00,255.00,296.00,18.00,3.20
02.12.2010 13:00:00,56.30,515.00,191.00,471.00,19.00,2.90
02.12.2010 14:00:00,44.06,404.00,186.00,377.00,18.00,2.00
02.12.2010 15:00:00,25.80,213.00,150.00,226.00,17.00,1.10
02.12.2010 16:00:00,13.38,171.00,77.00,111.00,16.00,0.80
02.12.2010 17:00:00,0.00,0.00,0.00,0.00,16.00,0.60
02.12.2010 18:00:00,0.00,0.00,0.00,0.00,15.00,0.40
02.12.2010 19:00:00,0.00,0.00,0.00,0.00,15.00,0.60
02.12.2010 20:00:00,0.00,0.00,0.00,0.00,14.00,0.90
02.12.2010 21:00:00,0.00,0.00,0.00,0.00,12.00,1.00
02.12.2010 22:00:00,0.00,0.00,0.00,0.00,12.00,1.10
02.12.2010 23:00:00,0.00,0.00,0.00,0.00,11.00,1.10
03.12.2010 00:00:00,0.00,0.00,0.00,0.00,11.00,1.20
03.12.2010 01:00:00,0.00,0.00,0.00,0.00,10.00,1.30
03.12.2010 02:00:00,0.00,0.00,0.00,0.00,10.00,1.40
03.12.2010 03:00:00,0.00,0.00,0.00,0.00,10.00,1.50
03.12.2010 04:00:00,0.00,0.00,0.00,0.00,10.00,1.60
03.12.2010 05:00:00,0.00,0.00,0.00,0.00,10.00,1.70
03.12.2010 06:00:00,0.00,0.00,0.00,0.00,9.00,1.80
03.12.2010 07:00:00,0.00,0.00,0.00,0.00,9.00,2.10
03.12.2010 08:00:00,31.18,0.00,29.00,29.00,11.00,2.90
03.12.2010 09:00:00,44.81,0.00,74.00,74.00,14.00,3.30
03.12.2010 10:00:00,60.30,806.00,84.00,444.00,18.00,3.60
03.12.2010 11:00:00,69.90,855.00,91.00,544.00,21.00,4.10
03.12.2010 12:00:00,73.77,890.00,87.00,588.00,22.00,4.50
03.12.2010 13:00:00,72.15,884.00,85.00,564.00,23.00,4.90
03.12.2010 14:00:00,63.52,843.00,80.00,478.00,23.00,5.10
03.12.2010 15:00:00,48.53,757.00,71.00,339.00,22.00,4.90
03.12.2010 16:00:00,26.97,579.00,51.00,166.00,19.00,3.60
03.12.2010 17:00:00,0.00,0.00,0.00,0.00,16.00,2.90
03.12.2010 18:00:00,0.00,0.00,0.00,0.00,14.00,3.30
03.12.2010 19:00:00,0.00,0.00,0.00,0.00,14.00,3.70
03.12.2010 20:00:00,0.00,0.00,0.00,0.00,13.00,3.90
03.12.2010 21:00:00,0.00,0.00,0.00,0.00,12.00,4.10
03.12.2010 22:00:00,0.00,0.00,0.00,0.00,12.00,4.50
03.12.2010 23:00:00,0.00,0.00,0.00,0.00,11.00,4.50
04.12.2010 00:00:00,0.00,0.00,0.00,0.00,10.00,4.20
04.12.2010 01:00:00,0.00,0.00,0.00,0.00,10.00,4.10
04.12.2010 02:00:00,0.00,0.00,0.00,0.00,9.00,4.10
04.12.2010 03:00:00,0.00,0.00,0.00,0.00,9.00,3.90
04.12.2010 04:00:00,0.00,0.00,0.00,0.00,9.00,3.90
04.12.2010 05:00:00,0.00,0.00,0.00,0.00,9.00,3.80
04.12.2010 06:00:00,0.00,0.00,0.00,0.00,9.00,3.60
04.12.2010 07:00:00,0.00,0.00,0.00,0.00,9.00,3.70
04.12.2010 08:00:00,37.96,391.00,48.00,108.00,11.00,4.10
04.12.2010 09:00:00,39.82,598.00,78.00,267.00,14.00,4.10
04.12.2010 10:00:00,44.14,423.00,165.00,353.00,18.00,4.60
04.12.2010 11:00:00,45.86,338.00,227.00,405.00,21.00,5.30
04.12.2010 12:00:00,75.76,937.00,71.00,596.00,22.00,5.10
04.12.2010 13:00:00,57.64,558.00,175.00,477.00,23.00,4.60
04.12.2010 14:00:00,58.82,742.00,96.00,445.00,22.00,4.00
04.12.2010 15:00:00,49.25,796.00,61.00,343.00,21.00,2.90
04.12.2010 16:00:00,27.62,621.00,45.00,168.00,18.00,2.00
04.12.2010 17:00:00,0.00,0.00,0.00,0.00,15.00,2.30
04.12.2010 18:00:00,0.00,0.00,0.00,0.00,14.00,3.80
04.12.2010 19:00:00,0.00,0.00,0.00,0.00,12.00,5.60
04.12.2010 20:00:00,0.00,0.00,0.00,0.00,10.00,6.50
04.12.2010 21:00:00,0.00,0.00,0.00,0.00,8.00,6.70
04.12.2010 22:00:00,0.00,0.00,0.00,0.00,7.00,6.70
04.12.2010 23:00:00,0.00,0.00,0.00,0.00,5.00,6.70
05.12.2010 00:00:00,0.00,0.00,0.00,0.00,4.00,6.60
05.12.2010 01:00:00,0.00,0.00,0.00,0.00,3.00,6.50
05.12.2010 02:00:00,0.00,0.00,0.00,0.00,3.00,6.50
05.12.2010 03:00:00,0.00,0.00,0.00,0.00,2.00,6.20
05.12.2010 04:00:00,0.00,0.00,0.00,0.00,1.00,5.60
05.12.2010 05:00:00,0.00,0.00,0.00,0.00,1.00,5.00
05.12.2010 06:00:00,0.00,0.00,0.00,0.00,1.00,4.60
05.12.2010 07:00:00,0.00,0.00,0.00,0.00,1.00,4.10
05.12.2010 08:00:00,32.72,0.00,45.00,45.00,1.00,4.00
05.12.2010 09:00:00,9.00,5.00,111.00,113.00,2.00,3.90
05.12.2010 10:00:00,31.80,3.00,147.00,149.00,3.00,3.70
05.12.2010 11:00:00,30.78,112.00,243.00,302.00,3.00,3.40
05.12.2010 12:00:00,43.46,233.00,261.00,391.00,4.00,3.00
05.12.2010 13:00:00,33.62,122.00,252.00,318.00,4.00,2.80
05.12.2010 14:00:00,32.52,4.00,156.00,158.00,4.00,2.40
05.12.2010 15:00:00,38.46,0.00,112.00,112.00,4.00,1.70
05.12.2010 16:00:00,33.31,0.00,54.00,54.00,3.00,0.90
05.12.2010 17:00:00,0.00,0.00,0.00,0.00,3.00,0.40
05.12.2010 18:00:00,0.00,0.00,0.00,0.00,3.00,0.40
05.12.2010 19:00:00,0.00,0.00,0.00,0.00,3.00,0.60
05.12.2010 20:00:00,0.00,0.00,0.00,0.00,3.00,0.70
05.12.2010 21:00:00,0.00,0.00,0.00,0.00,2.00,0.90
05.12.2010 22:00:00,0.00,0.00,0.00,0.00,2.00,1.10
05.12.2010 23:00:00,0.00,0.00,0.00,0.00,2.00,1.30
06.12.2010 00:00:00,0.00,0.00,0.00,0.00,2.00,1.80
